Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,16907.5036,22.3937,22.2113,0.1824,13.0673,33.4615,27.1346,6.3269,52.9764,13.9373,-0.3014,16907.5036,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,16929.8973,10.3592,10.1573,0.2019,24.2104,17.9737,17.9737,0.0000,44.5200,6.9374,8.4564,16929.8973,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,16940.2565,10.1588,9.9888,0.1700,31.9739,3.6035,3.5195,0.0840,41.0982,27.7897,3.4218,16940.2565,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,16950.4153,28.4898,28.2764,0.2134,26.9470,28.0120,27.8747,0.1373,58.7291,13.9875,-17.6309,16950.4153,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,16978.9051,11.8220,11.6512,0.1708,26.5926,14.5481,14.5481,0.0000,44.2268,6.8664,14.5023,16978.9051,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,16990.7271,14.5253,14.3580,0.1673,29.3187,2.5936,2.5280,0.0656,39.2712,20.8114,4.9556,16990.7271,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17005.2524,28.6647,28.4656,0.1991,17.4385,23.5396,15.9762,7.5634,45.5573,27.8183,-6.2861,17005.2524,NA,19.7901,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17033.9171,15.8056,15.6127,0.1929,12.3134,30.4219,30.1802,0.2417,44.7109,13.9014,0.8464,17033.9171,NA,36.5940,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17049.7227,10.9870,10.8463,0.1407,26.9297,15.1391,15.1391,0.0000,42.8067,20.8563,1.9042,17049.7227,NA,34.5295,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17060.7097,8.3342,8.1957,0.1385,31.1493,15.9582,15.9533,0.0049,52.6760,13.9093,-9.8693,17060.7097,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17069.0439,24.5579,24.3972,0.1607,38.7733,16.6795,16.6795,0.0000,58.2511,6.9385,-5.5751,17069.0439,NA,36.2500,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17093.6018,11.2909,11.1261,0.1648,30.8949,3.1872,3.0934,0.0938,40.6317,20.8833,17.6194,17093.6018,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17104.8927,23.2373,22.9351,0.3022,22.8938,26.9759,26.9064,0.0695,50.2241,20.8348,-9.5924,17104.8927,NA,54.0683,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17128.1300,11.6853,11.5403,0.1450,26.6324,17.6991,17.6991,0.0000,47.8216,13.9530,2.4025,17128.1300,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17139.8153,7.6324,7.4856,0.1468,32.7134,16.0587,16.0587,0.0000,50.0893,6.8977,-2.2677,17139.8153,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17147.4477,20.9163,20.7291,0.1872,41.1397,3.0975,3.0123,0.0852,49.3546,13.8934,0.7347,17147.4477,NA,50.7502,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17168.3640,27.8361,27.6498,0.1863,26.8192,13.8189,13.6903,0.1286,42.3317,20.8825,7.0229,17168.3640,NA,42.6652,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17196.2001,17.9833,17.7506,0.2327,12.8020,19.0212,17.6766,1.3446,35.3781,34.7650,6.9536,17196.2001,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17214.1834,21.3500,21.1166,0.2334,20.0063,29.1056,28.4633,0.6423,52.1598,6.9236,-16.7817,17214.1834,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17235.5334,10.8867,10.6981,0.1886,27.7619,1.9707,1.9095,0.0612,37.7334,13.9111,14.4264,17235.5334,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17246.4201,12.0037,11.7488,0.2549,18.8459,15.0263,14.9258,0.1005,40.7578,27.8216,-3.0244,17246.4201,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17258.4238,24.0668,23.8405,0.2263,21.9628,29.3536,29.2441,0.1095,56.5757,13.9321,-15.8179,17258.4238,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17282.4906,7.7993,7.6005,0.1988,27.2496,14.5530,14.5530,0.0000,46.4410,6.9188,10.1347,17282.4906,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17290.2899,11.7539,11.5847,0.1692,34.0033,5.4849,5.3577,0.1272,45.5605,13.8989,0.8805,17290.2899,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17302.0438,29.7086,29.4933,0.2153,28.1206,16.0521,15.9896,0.0625,47.7055,27.7832,-2.1450,17302.0438,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17331.7524,13.4028,13.1234,0.2794,14.4641,29.0653,29.0368,0.0285,45.7801,13.9120,1.9254,17331.7524,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17345.1552,10.2327,10.0119,0.2208,30.1873,14.1910,14.1910,0.0000,46.2893,34.7821,-0.5092,17345.1552,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17355.3879,9.9745,9.8568,0.1177,34.1456,31.6045,31.6045,0.0000,70.8387,6.9657,-24.5494,17355.3879,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17365.3624,23.5120,23.3626,0.1494,55.7756,1.9121,1.9121,0.0000,67.8299,6.9185,3.0088,17365.3624,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17388.8744,17.0708,16.8310,0.2398,37.4336,2.5704,2.5116,0.0588,51.2364,34.7605,16.5935,17388.8744,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17405.9452,35.9391,35.7636,0.1755,35.2142,28.9210,28.8453,0.0757,68.9261,13.9419,-17.6897,17405.9452,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17441.8843,9.0896,8.9514,0.1382,28.1961,13.8534,13.8534,0.0000,46.9289,6.9275,21.9972,17441.8843,NA,45.8031,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17450.9739,9.5405,9.3878,0.1527,32.9599,5.3478,5.2600,0.0878,44.7668,13.8710,2.1621,17450.9739,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17460.5144,31.2067,30.9809,0.2258,29.1382,16.4921,16.3735,0.1186,49.0973,27.7886,-4.3305,17460.5144,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17491.7211,15.3721,15.1161,0.2560,14.4236,28.9198,28.8244,0.0954,45.6792,13.9269,3.4181,17491.7211,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17507.0932,10.7370,10.5721,0.1649,28.0342,13.7483,13.7154,0.0329,44.2340,6.9412,1.4452,17507.0932,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17517.8302,9.3857,9.1821,0.2036,31.0455,5.8908,5.7952,0.0956,40.4382,27.8037,3.7958,17517.8302,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17527.2159,26.4593,26.1852,0.2741,27.5506,29.0361,28.9395,0.0966,58.8562,13.9037,-18.4180,17527.2159,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17553.6752,14.7329,14.4577,0.2752,30.1274,15.6708,15.6389,0.0319,46.3006,6.9612,12.5556,17553.6752,NA,34.9735,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17568.4081,16.1308,15.9539,0.1769,31.0653,0.8246,0.7127,0.1119,38.5289,27.8195,7.7717,17568.4081,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17584.5389,21.3716,21.2194,0.1522,15.8724,31.6400,30.6489,0.9911,50.2176,20.8483,-11.6887,17584.5389,NA,31.7555,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17605.9105,7.8864,7.7196,0.1668,26.1408,16.7546,16.7546,0.0000,49.6943,13.9205,0.5233,17605.9105,NA,43.6142,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17613.7969,11.4051,11.2651,0.1400,35.0918,16.3419,16.3165,0.0254,55.7284,6.9246,-6.0341,17613.7969,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17625.2020,24.8534,24.6658,0.1876,40.0286,3.8143,3.7855,0.0288,51.2479,27.7956,4.4805,17625.2020,NA,41.4371,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17650.0554,22.5960,22.4244,0.1716,21.7017,27.7396,27.6621,0.0775,54.1901,13.9438,-2.9422,17650.0554,NA,35.2360,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17672.6514,13.1324,12.9568,0.1756,26.8453,17.1527,17.1181,0.0346,45.5379,6.9113,8.6522,17672.6514,NA,36.1760,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17685.7838,10.1872,10.0445,0.1427,30.8656,3.8635,3.7808,0.0827,39.3168,34.7560,6.2211,17685.7838,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17695.9710,30.6333,30.2219,0.4114,29.1705,30.8958,30.7555,0.1403,63.8856,13.8946,-24.5688,17695.9710,NA,36.8335,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17726.6043,11.8916,11.7208,0.1708,29.5225,15.4394,15.4394,0.0000,47.1469,20.8883,16.7387,17726.6043,NA,38.6873,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17738.4959,9.8135,9.6503,0.1632,33.0703,17.0537,17.0537,0.0000,56.1436,6.9211,-8.9967,17738.4959,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17748.3094,24.9057,24.7257,0.1800,40.3105,0.7089,0.7089,0.0000,53.2512,13.9310,2.8924,17748.3094,NA,41.5347,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17773.2151,13.3899,13.0873,0.3026,16.1702,19.6498,19.6010,0.0488,42.2765,27.7901,10.9747,17773.2151,NA,40.4922,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17786.6050,24.3406,24.1538,0.1868,22.5303,31.3909,31.2365,0.1544,56.6767,13.8753,-14.4002,17786.6050,NA,36.2643,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17810.9456,9.7796,9.5768,0.2028,29.6583,15.9366,15.9366,0.0000,46.2114,6.9754,10.4653,17810.9456,NA,38.1323,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17820.7252,9.1781,8.9872,0.1909,35.8890,0.7828,0.7304,0.0524,43.4072,27.7934,2.8042,17820.7252,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17829.9033,30.0989,29.9036,0.1953,27.4937,31.3694,31.3363,0.0331,62.0225,13.8891,-18.6153,17829.9033,NA,34.9123,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17860.0022,7.7500,7.5897,0.1603,28.7642,13.6462,13.6462,0.0000,45.8127,20.8454,16.2098,17860.0022,NA,39.7937,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17867.7522,7.9006,7.7558,0.1448,34.6604,20.0242,20.0242,0.0000,58.9081,13.9475,-13.0954,17867.7522,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17875.6528,28.0016,27.8253,0.1763,46.7840,13.5240,13.5240,0.0000,64.9550,6.9514,-6.0469,17875.6528,NA,47.5969,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17903.6544,13.2862,13.1152,0.1710,32.3064,2.4671,2.4067,0.0604,43.9048,27.7865,21.0502,17903.6544,NA,40.5518,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17916.9406,25.7169,25.5419,0.1750,24.4138,27.3994,27.3644,0.0350,58.4051,13.9226,-14.5003,17916.9406,NA,44.3131,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17942.6575,6.7948,6.6573,0.1375,26.0963,14.4265,14.4265,0.0000,46.6108,6.9367,11.7943,17942.6575,NA,42.2171,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17949.4523,8.3626,8.2366,0.1260,33.7280,5.4099,5.2810,0.1289,46.7527,13.9044,-0.1419,17949.4523,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17957.8149,30.8834,30.6164,0.2670,30.7967,15.4675,15.3997,0.0678,52.2945,27.8104,-5.5418,17957.8149,NA,42.0679,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,17988.6983,14.7003,14.4711,0.2292,15.3808,29.2720,29.1103,0.1617,49.2215,13.9082,3.0730,17988.6983,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18003.3986,6.4646,6.2833,0.1813,29.9525,13.9216,13.7566,0.1650,48.4294,13.9069,0.7921,18003.3986,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18009.8632,13.2783,13.0886,0.1897,37.4095,15.3163,15.2541,0.0622,55.8717,6.9478,-7.4423,18009.8632,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18023.1415,28.0548,27.8409,0.2139,39.4475,5.7240,5.6299,0.0941,49.5412,27.7859,6.3305,18023.1415,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18051.1963,15.5533,15.2608,0.2925,17.1167,27.7455,27.6688,0.0767,49.2723,13.9447,0.2689,18051.1963,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18066.7496,11.7806,11.5774,0.2032,29.3089,15.4114,15.3939,0.0175,47.6637,6.9133,1.6086,18066.7496,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18078.5302,7.2837,7.1137,0.1700,32.9397,0.6760,0.5645,0.1115,42.7964,27.8018,4.8673,18078.5302,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18085.8139,28.0898,27.7866,0.3032,26.3825,30.3978,30.2876,0.1102,63.3145,13.9604,-20.5181,18085.8139,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18113.9037,12.6361,12.4609,0.1752,28.6905,16.5042,16.5042,0.0000,49.1851,6.9103,14.1294,18113.9037,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18126.5398,10.1237,9.9467,0.1770,32.5586,2.9615,2.8807,0.0808,43.4593,20.8617,5.7258,18126.5398,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18136.6635,27.2943,27.0885,0.2058,25.6259,26.6112,26.5154,0.0958,54.1973,20.8466,-10.7380,18136.6635,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18163.9578,10.8682,10.6909,0.1773,24.9428,18.5051,18.5051,0.0000,47.7496,13.9057,6.4477,18163.9578,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18174.8260,8.8040,8.6028,0.2012,32.5797,15.6106,15.6106,0.0000,50.7871,6.9211,-3.0375,18174.8260,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18183.6300,24.9387,24.5668,0.3719,39.4691,3.1713,3.1265,0.0448,48.9042,20.8903,1.8829,18183.6300,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18208.5687,16.8489,16.6519,0.1970,17.7017,26.7802,26.7245,0.0557,44.8558,20.8556,4.0484,18208.5687,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18225.4176,12.3459,12.1290,0.2169,27.6330,18.3365,18.3365,0.0000,48.8625,6.9298,-4.0067,18225.4176,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18237.7635,6.1908,6.0206,0.1702,33.6927,0.2820,0.2467,0.0353,43.4464,6.9251,5.4161,18237.7635,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18243.9543,21.9445,21.7973,0.1472,27.7839,16.0257,15.9938,0.0319,44.1807,34.7694,-0.7343,18243.9543,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18265.8988,21.5870,21.4087,0.1783,21.8651,28.4730,28.3552,0.1178,57.0056,6.9391,-12.8249,18265.8988,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18287.4858,7.8649,7.6431,0.2218,28.7511,13.2085,13.1629,0.0456,42.3577,6.9821,14.6479,18287.4858,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18295.3507,7.4116,7.2009,0.2107,34.1630,3.2019,3.0920,0.1099,41.4749,34.7069,0.8828,18295.3507,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18302.7623,38.2433,38.0593,0.1840,29.9533,33.9564,29.1028,4.8536,68.7702,13.9204,-27.2953,18302.7623,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18341.0056,5.9433,5.7555,0.1878,25.6664,13.2458,13.1948,0.0510,44.4473,6.9788,24.3229,18341.0056,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18346.9489,10.5529,10.3750,0.1779,32.9689,8.2662,8.1984,0.0678,45.4828,27.7957,-1.0355,18346.9489,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18357.5018,43.8646,43.6867,0.1779,43.1419,15.7434,15.6285,0.1149,62.7256,27.7827,-17.2428,18357.5018,NA,22.2028,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18401.3664,16.9415,16.7762,0.1653,15.6323,24.9970,24.9148,0.0822,46.6437,13.9517,16.0819,18401.3664,NA,32.9482,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18418.3079,10.6987,10.5534,0.1453,23.8508,18.7214,18.7009,0.0205,43.6539,6.9448,2.9898,18418.3079,NA,36.9485,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18429.0066,9.9151,9.7547,0.1604,31.8735,3.2614,3.2262,0.0352,39.9000,13.8994,3.7539,18429.0066,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18438.9217,27.2441,27.0128,0.2313,25.9509,14.4057,14.2802,0.1255,43.8843,27.8277,-3.9843,18438.9217,NA,18.7920,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18466.1658,14.5912,14.3706,0.2206,13.2033,25.7586,25.7586,0.0000,44.4679,6.9083,-0.5836,18466.1658,NA,37.5611,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18480.7570,7.3452,7.1710,0.1742,24.3707,0.4500,0.4281,0.0219,36.7850,6.9985,7.6829,18480.7570,NA,32.5238,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18488.1022,11.9814,11.8291,0.1523,17.5252,14.9025,14.9025,0.0000,36.4383,34.6919,0.3467,18488.1022,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18500.0836,27.7136,27.4996,0.2140,20.4463,32.3924,30.9289,1.4635,59.1488,13.9428,-22.7105,18500.0836,NA,37.2280,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18527.7972,11.2718,11.0778,0.1940,25.1251,17.2468,17.2468,0.0000,45.3780,6.9425,13.7708,18527.7972,NA,40.1212,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18539.0690,7.6944,7.5684,0.1260,31.1001,2.4323,2.3289,0.1034,41.0487,20.8063,4.3293,18539.0690,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18546.7634,26.9689,26.7425,0.2264,25.8380,27.7130,27.7130,0.0000,54.1606,13.9351,-13.1119,18546.7634,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18573.7323,11.9087,11.7341,0.1746,26.6468,12.9000,12.8487,0.0513,41.1268,13.8998,13.0338,18573.7323,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18585.6410,8.5880,8.4082,0.1798,27.7028,14.5936,14.5606,0.0330,43.1179,20.8626,-1.9911,18585.6410,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18594.2290,19.7145,19.5323,0.1822,33.7084,21.5019,21.5019,0.0000,55.3925,13.9162,-12.2746,18594.2290,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18613.9435,13.7130,13.5536,0.1594,35.5586,13.1207,13.0934,0.0273,49.5942,6.9501,5.7983,18613.9435,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18627.6565,18.3921,18.1990,0.1931,34.9663,2.9634,2.8872,0.0762,42.8313,13.9315,6.7629,18627.6565,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18646.0486,22.0834,21.8512,0.2322,20.2221,14.3678,14.2525,0.1153,38.3707,27.7472,4.4606,18646.0486,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18668.1320,15.0246,14.8306,0.1940,12.5738,29.9285,29.8607,0.0678,44.0345,20.8962,-5.6638,18668.1320,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18683.1566,11.3234,11.1493,0.1741,27.4777,15.6824,15.6530,0.0294,49.9061,6.9079,-5.8716,18683.1566,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18694.4800,11.1504,10.9689,0.1815,31.8367,3.5203,3.4197,0.1006,45.4906,6.9966,4.4155,18694.4800,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18705.6304,25.7737,25.5736,0.2001,24.4296,16.1140,15.9395,0.1745,41.3368,27.7657,4.1538,18705.6304,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18731.4041,17.1401,16.9627,0.1774,15.2406,27.0690,27.0006,0.0684,43.3288,13.9269,-1.9920,18731.4041,NA,29.6908,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18748.5442,10.6854,10.5385,0.1469,25.2698,13.5418,13.5418,0.0000,40.1156,13.8531,3.2132,18748.5442,NA,31.6620,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18759.2296,8.1690,8.0131,0.1559,28.2197,14.6882,14.6882,0.0000,43.2833,6.9527,-3.1677,18759.2296,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18767.3986,23.0943,22.8763,0.2180,34.7389,0.7631,0.6503,0.1128,42.0670,27.8372,1.2163,18767.3986,NA,20.4766,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18790.4929,15.1450,14.9618,0.1832,12.4077,28.0147,28.0004,0.0143,46.8099,13.9424,-4.7429,18790.4929,NA,34.3048,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18805.6379,12.8460,12.6992,0.1468,25.2774,15.6248,15.6248,0.0000,45.6073,6.9393,1.2026,18805.6379,NA,35.2078,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18818.4839,8.9227,8.7807,0.1420,28.0562,3.9569,3.9023,0.0546,39.7006,6.8923,5.9067,18818.4839,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18827.4066,25.1171,24.9023,0.2148,23.4016,13.0341,12.9428,0.0913,37.6702,27.8343,2.0304,18827.4066,NA,14.0392,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18852.5237,12.0149,11.8453,0.1696,11.3650,27.7946,27.7946,0.0000,40.3874,6.9241,-2.7172,18852.5237,NA,30.9009,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18864.5386,12.1982,11.9895,0.2087,27.2261,3.3629,3.3056,0.0573,35.2966,13.9406,5.0908,18864.5386,NA,26.8394,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18876.7368,8.7236,8.5529,0.1707,18.3908,15.1354,15.0419,0.0935,37.0390,13.8881,-1.7424,18876.7368,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,18885.4604,26.8345,26.6075,0.2270,25.0221,13.3360,13.2185,0.1175,42.2035,27.8015,-5.1645,18885.4604,NA,20.6629,NA
